node_id,task_id,sat_id,window_id,start,end,duration,profit,task_duration,coord_1,coord_2,roll,pitch,yaw,end_roll,end_pitch,end_yaw
0,0,1,0,9919.599,10029.281,109.7,8.0,28.0,1.5636,-127.867,-40.415,45.0,0.0,-42.01974700000001,36.830735999999945,0.0
1,1,1,0,38332.554,38522.215,189.7,9.0,29.0,5.442,112.6851,-30.019,45.0,0.0,-31.68536199999981,34.645658000001504,0.0
2,2,1,0,9056.965,9214.508,157.5,9.0,21.0,-42.7516,-163.8517,10.798,45.0,0.0,10.457629999999998,36.90357499999993,0.0
3,3,1,0,24686.995,24781.05,94.1,7.0,25.0,-33.071,12.5997,41.274,45.0,0.0,42.58275499999995,37.992585000000325,0.0
4,3,1,1,54580.135,54748.282,168.1,7.0,25.0,-33.071,12.5997,23.485,45.0,0.0,23.315514999999976,36.04748999999913,0.0
5,4,1,0,29362.037,29513.031,151.0,6.0,24.0,19.8352,-47.7027,0.737,45.0,0.0,1.7685910000000111,34.83620399999987,0.0
6,4,1,1,78272.166,78448.515,176.3,6.0,24.0,19.8352,-47.7027,-24.003,45.0,0.0,-25.314631999999868,36.13012200000111,0.0
7,8,1,0,26610.502,26818.766,208.3,7.0,26.0,-15.805,150.7683,-35.945,45.0,0.0,-37.42560600000002,36.75776999999985,0.0
8,9,1,0,18821.309,19039.875,218.6,7.0,24.0,-28.4514,20.3315,-43.228,45.0,0.0,-43.73425300000002,39.00193499999969,0.0
9,9,1,1,54711.45,54871.347,159.9,7.0,24.0,-28.4514,20.3315,-11.517,45.0,0.0,-12.632699999999867,35.298900000001396,0.0
10,10,1,0,29251.558,29411.192,159.6,8.0,27.0,24.4713,-52.7499,-19.927,45.0,0.0,-19.47583999999998,34.536413999999574,0.0
11,10,1,1,78272.335,78480.782,208.4,8.0,27.0,24.4713,-52.7499,40.197,45.0,0.0,40.608685000000065,37.739144999998,0.0
12,12,1,0,24013.645,24178.664,165.0,9.0,22.0,2.7989,-12.9313,19.637,45.0,0.0,20.908120000000025,36.3525249999998,0.0
13,12,1,1,66598.132,66755.212,157.1,9.0,22.0,2.7989,-12.9313,15.287,45.0,0.0,14.684040000000067,36.586468000001,0.0
14,13,1,0,22058.52,22271.028,212.5,8.0,19.0,42.5506,-145.8719,-37.06,45.0,0.0,-37.98192000000002,39.55363999999987,0.0
15,13,1,1,45814.22,46032.083,217.9,8.0,19.0,42.5506,-145.8719,-41.575,45.0,0.0,-42.06506000000003,40.23261999999967,0.0
16,14,1,0,7043.171,7237.873,194.7,5.0,17.0,-2.9557,55.6633,-38.293,45.0,0.0,-38.46919700000001,40.354015999999916,0.0
