Run,Representative_Index,Task_Count,Profit,Load,Attitude,Quality,Task_Order,Task_ID,Window_Index,Satellite_Index,Actual_Start,Actual_End,Duration_Seconds
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,1,533,0,3,2013-04-20T00:00:30.497,2013-04-20T00:00:53.497,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,2,673,0,3,2013-04-20T00:02:04.093,2013-04-20T00:02:27.093,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,3,166,0,3,2013-04-20T00:02:44.693,2013-04-20T00:03:02.693,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,4,492,0,3,2013-04-20T00:04:10.832,2013-04-20T00:04:37.832,27.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,5,226,0,3,2013-04-20T00:05:13.187,2013-04-20T00:05:30.187,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,6,727,0,3,2013-04-20T00:05:46.582,2013-04-20T00:06:15.582,29.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,7,132,0,3,2013-04-20T00:06:51.440,2013-04-20T00:07:13.440,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,8,41,0,2,2013-04-20T00:07:10.747,2013-04-20T00:07:33.747,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,9,635,0,2,2013-04-20T00:07:46.313,2013-04-20T00:08:12.313,26.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,10,244,0,2,2013-04-20T00:09:04.056,2013-04-20T00:09:22.056,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,11,330,0,2,2013-04-20T00:09:46.342,2013-04-20T00:10:07.342,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,12,458,0,2,2013-04-20T00:11:10.456,2013-04-20T00:11:37.456,27.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,13,432,0,2,2013-04-20T00:13:09.458,2013-04-20T00:13:30.458,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,14,52,0,1,2013-04-20T00:17:36.400,2013-04-20T00:17:57.400,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,15,882,0,1,2013-04-20T00:18:31.667,2013-04-20T00:18:47.667,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,16,326,0,1,2013-04-20T00:20:12.488,2013-04-20T00:20:40.488,28.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,17,476,0,1,2013-04-20T00:21:25.025,2013-04-20T00:21:50.025,25.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,18,543,0,2,2013-04-20T08:55:22.963,2013-04-20T08:55:43.963,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,19,875,0,1,2013-04-20T09:02:17.489,2013-04-20T09:02:43.489,26.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,20,661,0,1,2013-04-20T09:03:02.983,2013-04-20T09:03:25.983,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,21,349,0,1,2013-04-20T09:04:27.426,2013-04-20T09:04:45.426,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,22,424,0,1,2013-04-20T09:05:12.052,2013-04-20T09:05:35.052,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,23,190,0,1,2013-04-20T09:06:17.745,2013-04-20T09:06:44.745,27.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,24,697,0,1,2013-04-20T09:07:07.387,2013-04-20T09:07:22.387,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,25,788,0,5,2013-04-20T10:01:09.965,2013-04-20T10:01:37.965,28.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,26,545,0,5,2013-04-20T10:02:42.160,2013-04-20T10:02:58.160,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,27,559,0,5,2013-04-20T10:04:02.894,2013-04-20T10:04:23.894,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,28,199,0,5,2013-04-20T10:04:41.228,2013-04-20T10:04:56.228,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,29,111,0,5,2013-04-20T10:05:45.908,2013-04-20T10:06:02.908,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,30,647,0,5,2013-04-20T10:07:14.131,2013-04-20T10:07:32.131,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,31,454,0,5,2013-04-20T10:08:15.136,2013-04-20T10:08:42.136,27.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,32,282,0,5,2013-04-20T10:09:59.151,2013-04-20T10:10:16.151,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,33,475,0,5,2013-04-20T10:11:00.453,2013-04-20T10:11:28.453,28.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,34,486,0,5,2013-04-20T10:13:41.653,2013-04-20T10:14:05.653,24.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,35,255,0,4,2013-04-20T10:15:08.844,2013-04-20T10:15:32.844,24.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,36,337,0,4,2013-04-20T10:16:12.016,2013-04-20T10:16:35.016,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,37,439,0,4,2013-04-20T10:17:39.384,2013-04-20T10:17:55.384,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,38,790,0,4,2013-04-20T10:18:21.368,2013-04-20T10:18:36.368,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,39,107,0,4,2013-04-20T10:18:52.055,2013-04-20T10:19:08.055,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,40,425,0,4,2013-04-20T10:19:25.408,2013-04-20T10:19:54.408,29.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,41,631,0,4,2013-04-20T10:20:24.057,2013-04-20T10:20:42.057,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,42,822,0,4,2013-04-20T10:21:27.277,2013-04-20T10:21:49.277,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,43,504,0,4,2013-04-20T10:22:07.276,2013-04-20T10:22:26.276,19.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,44,866,0,4,2013-04-20T10:22:41.135,2013-04-20T10:22:57.135,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,45,402,0,4,2013-04-20T10:23:43.289,2013-04-20T10:24:03.289,20.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,46,274,0,3,2013-04-20T10:24:18.636,2013-04-20T10:24:39.636,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,47,764,0,4,2013-04-20T10:24:34.638,2013-04-20T10:24:51.638,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,48,639,0,3,2013-04-20T10:25:02.780,2013-04-20T10:25:20.780,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,49,787,0,4,2013-04-20T10:25:37.516,2013-04-20T10:25:54.516,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,50,264,0,3,2013-04-20T10:26:05.065,2013-04-20T10:26:22.065,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,51,236,0,3,2013-04-20T10:27:29.283,2013-04-20T10:27:45.283,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,52,122,0,3,2013-04-20T10:28:20.757,2013-04-20T10:28:35.757,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,53,147,0,3,2013-04-20T10:29:14.091,2013-04-20T10:29:43.091,29.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,54,721,0,3,2013-04-20T10:30:24.343,2013-04-20T10:30:50.343,26.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,55,376,0,2,2013-04-20T10:30:39.228,2013-04-20T10:30:59.228,20.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,56,580,0,3,2013-04-20T10:31:53.100,2013-04-20T10:32:09.100,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,57,93,0,2,2013-04-20T10:31:59.622,2013-04-20T10:32:24.622,25.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,58,119,0,3,2013-04-20T10:32:44.220,2013-04-20T10:33:07.220,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,59,549,0,2,2013-04-20T10:32:54.416,2013-04-20T10:33:17.416,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,60,612,0,2,2013-04-20T10:33:39.821,2013-04-20T10:34:07.821,28.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,61,841,0,3,2013-04-20T10:33:47.837,2013-04-20T10:34:04.837,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,62,237,0,2,2013-04-20T10:34:30.416,2013-04-20T10:34:52.416,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,63,146,0,2,2013-04-20T10:35:23.172,2013-04-20T10:35:38.172,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,64,304,0,3,2013-04-20T10:35:33.321,2013-04-20T10:35:52.321,19.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,65,706,0,3,2013-04-20T10:36:08.151,2013-04-20T10:36:31.151,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,66,500,0,2,2013-04-20T10:36:22.689,2013-04-20T10:36:42.689,20.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,67,670,0,2,2013-04-20T10:37:04.024,2013-04-20T10:37:26.024,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,68,684,0,1,2013-04-20T10:37:09.364,2013-04-20T10:37:30.364,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,69,752,0,3,2013-04-20T10:37:51.751,2013-04-20T10:38:08.751,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,70,868,0,2,2013-04-20T10:37:54.058,2013-04-20T10:38:20.058,26.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,71,207,0,1,2013-04-20T10:37:56.607,2013-04-20T10:38:11.607,15.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,72,671,0,1,2013-04-20T10:38:54.480,2013-04-20T10:39:19.480,25.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,73,483,0,2,2013-04-20T10:38:55.387,2013-04-20T10:39:17.387,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,74,167,0,1,2013-04-20T10:39:42.036,2013-04-20T10:39:59.036,17.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,75,253,0,1,2013-04-20T10:40:12.100,2013-04-20T10:40:30.100,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,76,403,0,2,2013-04-20T10:40:28.670,2013-04-20T10:40:50.670,22.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,77,770,0,1,2013-04-20T10:40:54.396,2013-04-20T10:41:14.396,20.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,78,318,0,1,2013-04-20T10:41:43.072,2013-04-20T10:42:01.072,18.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,79,563,0,2,2013-04-20T10:42:05.354,2013-04-20T10:42:28.354,23.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,80,24,0,1,2013-04-20T10:42:13.772,2013-04-20T10:42:34.772,21.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,81,263,0,1,2013-04-20T10:43:30.012,2013-04-20T10:43:46.012,16.0
1,12,509,3562.0,1.7204650534085253,11029.986776899967,,82,620,0,1,2013-04-20T10:44:39.285,2013-04-20T10:44:55.285,16.0
