node_id,task_id,sat_id,window_id,start,end,duration,profit,task_duration,coord_1,coord_2,roll,pitch,yaw,end_roll,end_pitch,end_yaw
0,0,1,0,56319.813,56495.407,175.6,5.0,24.0,52.7773,86.1368,-23.727,45.0,0.0,-24.54320300000006,36.4207919999992,0.0
1,0,1,1,74013.276,74167.971,154.7,5.0,24.0,52.7773,86.1368,-1.624,45.0,0.0,-1.2363080000000337,35.21886400000096,0.0
2,1,1,0,50429.606,50612.834,183.2,8.0,26.0,44.2798,94.3235,-27.286,45.0,0.0,-28.409239999999993,35.87893400000009,0.0
3,1,1,1,74148.74,74338.725,190.0,8.0,26.0,44.2798,94.3235,-33.868,45.0,0.0,-34.25240000000005,36.9311199999981,0.0
4,2,1,0,44385.277,44539.799,154.5,6.0,29.0,27.3367,97.2458,6.828,45.0,0.0,5.908581999999937,32.80951399999904,0.0
5,2,1,1,80246.054,80458.946,212.9,6.0,29.0,27.3367,97.2458,38.146,45.0,0.0,39.732700000000186,35.93318199999864,0.0
6,3,1,1,80082.2,80304.64,222.4,5.0,20.0,30.1815,83.4869,-43.456,45.0,0.0,-43.92999999999994,40.18040000000078,0.0
7,6,1,0,38800.616,38829.298,28.7,8.0,15.0,25.5825,113.7508,45.0,-37.291,0.0,44.2141199999999,-41.591472000000486,0.0
8,6,1,1,74554.682,74729.317,174.6,8.0,15.0,25.5825,113.7508,-29.583,45.0,0.0,-29.591635999999998,40.29602799999976,0.0
9,7,1,0,1324.544,1492.342,167.8,6.0,15.0,3.7731,82.5108,21.436,45.0,0.0,22.320008000000005,39.48059199999996,0.0
10,7,1,1,43933.02,44097.627,164.6,6.0,15.0,3.7731,82.5108,22.764,45.0,0.0,22.537640000000057,39.94046000000121,0.0
11,8,1,0,50308.676,50507.02,198.3,6.0,18.0,43.5086,82.0023,36.359,45.0,0.0,36.67013999999999,40.014468000000164,0.0
12,8,1,1,79930.805,80109.235,178.4,6.0,18.0,43.5086,82.0023,26.247,45.0,0.0,27.089224999999686,38.792270000002695,0.0
13,9,1,0,44670.146,44827.971,157.8,5.0,16.0,42.143,109.0537,11.817,45.0,0.0,11.567517999999989,39.11440999999973,0.0
14,9,1,1,74294.142,74493.38,199.2,5.0,16.0,42.143,109.0537,34.278,45.0,0.0,35.09395800000035,40.123287999997615,0.0
15,10,1,0,50459.124,50630.302,171.2,5.0,21.0,45.8204,95.1638,-20.737,45.0,0.0,-21.56871200000013,37.36291999999855,0.0
16,10,1,1,74153.321,74317.265,163.9,5.0,21.0,45.8204,95.1638,-20.066,45.0,0.0,-20.02439500000002,37.373859000001566,0.0
17,11,1,0,1150.714,1326.094,175.4,9.0,25.0,13.422,78.1077,25.566,45.0,0.0,27.004269999999998,35.55512600000003,0.0
18,12,1,0,1079.488,1271.113,191.6,8.0,29.0,17.3449,76.9524,32.212,45.0,0.0,33.858376,34.75801599999998,0.0
19,13,1,0,50418.583,50633.818,215.2,5.0,20.0,43.3777,95.878,-37.781,45.0,0.0,-38.74323499999994,39.32218900000041,0.0
20,13,1,1,74173.7,74360.841,187.1,5.0,20.0,43.3777,95.878,-32.955,45.0,0.0,-33.232699999999966,38.927600000001,0.0
21,15,1,1,74591.689,74644.92,53.2,6.0,28.0,29.7752,107.1435,-45.0,-28.177,0.0,-43.76823900000007,-38.09827899999953,0.0
22,16,1,0,44487.482,44705.529,218.0,9.0,17.0,36.7964,98.6111,41.758,45.0,0.0,42.144640000000074,40.869305999999035,0.0
23,17,1,0,44030.416,44207.02,176.6,6.0,27.0,7.1127,88.8599,-24.231,45.0,0.0,-25.770463999999862,34.768216000001146,0.0
24,18,1,0,50541.589,50704.265,162.7,9.0,17.0,49.5167,99.9081,-13.718,45.0,0.0,-14.266258999999998,38.707387000000026,0.0
25,18,1,1,74137.776,74331.286,193.5,9.0,17.0,49.5167,99.9081,32.347,45.0,0.0,33.131143999999914,39.69028000000068,0.0
26,19,1,0,50287.291,50450.197,162.9,6.0,22.0,40.215,82.119,18.604,45.0,0.0,18.398217000000034,36.9334520000011,0.0
27,19,1,1,79983.178,80137.629,154.5,6.0,22.0,40.215,82.119,5.244,45.0,0.0,6.015229999999996,36.040738000000054,0.0
28,22,1,0,50231.484,50442.209,210.7,7.0,21.0,34.9691,85.5636,-36.524,45.0,0.0,-37.60923199999984,38.771828000001086,0.0
29,22,1,1,80077.556,80230.247,152.7,7.0,21.0,34.9691,85.5636,-6.215,45.0,0.0,-5.634876000000091,36.56379200000147,0.0
30,23,1,0,44823.872,44867.985,44.1,8.0,16.0,46.0023,126.2662,-43.047,45.0,0.0,-43.82798400000014,41.097663999999206,0.0
31,23,1,1,68539.881,68711.696,171.8,8.0,16.0,46.0023,126.2662,22.598,45.0,0.0,23.292120999999753,39.36741000000236,0.0
32,24,1,0,44465.808,44686.535,220.7,6.0,16.0,30.1611,105.7663,-38.89,45.0,0.0,-39.76282399999986,40.57860000000082,0.0
33,25,1,0,44920.168,45130.59,210.4,6.0,17.0,49.8324,131.4121,-36.795,45.0,0.0,-37.54588799999991,40.21275200000067,0.0
34,25,1,1,62659.445,62855.856,196.4,6.0,17.0,49.8324,131.4121,-35.265,45.0,0.0,-35.6429,40.15982500000009,0.0
35,27,1,0,44359.046,44549.881,190.8,6.0,15.0,24.7577,99.9995,-30.334,45.0,0.0,-31.166438000000113,40.19076199999926,0.0
36,27,1,1,80290.985,80321.049,30.1,6.0,15.0,24.7577,99.9995,43.342,45.0,0.0,44.208160000000035,41.145139999999834,0.0
37,28,1,0,74222.635,74415.378,192.7,7.0,16.0,40.8927,98.6167,-35.198,45.0,0.0,-35.45788999999993,40.45088000000164,0.0
38,29,1,0,80070.669,80117.313,46.6,5.0,25.0,39.047,73.8093,-45.0,-31.151,0.0,-43.927888000000266,-39.352678999998375,0.0
39,30,1,0,56147.077,56361.945,214.9,7.0,27.0,45.8264,75.8304,-37.766,45.0,0.0,-38.99815699999989,37.04974300000085,0.0
40,30,1,1,79864.639,80020.37,155.7,7.0,27.0,45.8264,75.8304,6.758,45.0,0.0,7.608808999999863,33.68430500000223,0.0
41,31,1,1,79886.523,80079.104,192.6,5.0,26.0,45.7727,80.7206,32.053,45.0,0.0,33.26948900000004,36.30555299999959,0.0
42,32,1,0,50274.12,50437.144,163.0,9.0,23.0,39.5792,81.4792,18.801,45.0,0.0,18.578559999999968,36.51679999999886,0.0
43,32,1,1,79986.001,80138.994,153.0,9.0,23.0,39.5792,81.4792,-4.255,45.0,0.0,-3.6469719999998924,35.60251299999813,0.0
44,33,1,0,74469.049,74629.796,160.7,7.0,15.0,30.9873,111.0744,-19.908,45.0,0.0,-19.732314000000013,39.72269400000037,0.0
45,34,1,0,38667.065,38856.344,189.3,6.0,25.0,23.5028,122.9889,-29.763,45.0,0.0,-31.122315000000118,36.37280499999906,0.0
46,34,1,1,74649.598,74852.859,203.3,6.0,25.0,23.5028,122.9889,35.694,45.0,0.0,37.10009599999991,36.944740000000685,0.0
47,35,1,0,80497.713,80708.894,211.2,9.0,25.0,8.8138,97.8035,-42.204,45.0,0.0,-42.61555600000004,38.513238999999,0.0
48,36,1,0,50432.335,50627.45,195.1,9.0,16.0,49.1581,89.0529,34.906,45.0,0.0,35.20235999999999,40.49515000000027,0.0
49,36,1,1,74064.948,74232.183,167.2,9.0,16.0,49.1581,89.0529,-21.958,45.0,0.0,-22.026896000000008,39.5197599999985,0.0
50,37,1,0,44172.87,44388.277,215.4,5.0,17.0,19.8174,87.8798,41.928,45.0,0.0,42.24979000000005,40.8764499999993,0.0
51,38,1,0,38537.442,38696.789,159.3,9.0,29.0,18.3239,114.5799,17.261,45.0,0.0,16.601065999999925,33.53951399999868,0.0
52,39,1,0,38821.145,38985.975,164.8,9.0,17.0,33.8268,124.1134,21.096,45.0,0.0,20.940405000000034,39.124160000001254,0.0
53,40,1,0,1172.003,1385.002,213.0,8.0,18.0,7.3183,73.5671,-42.663,45.0,0.0,-42.993045,40.56717800000002,0.0
54,42,1,0,44364.823,44546.842,182.0,8.0,27.0,25.1032,99.6737,-26.699,45.0,0.0,-28.130326999999838,35.17975600000142,0.0
55,42,1,1,80284.991,80325.2,40.2,8.0,27.0,25.1032,99.6737,42.857,45.0,0.0,44.35954099999972,37.52183500000172,0.0
56,43,1,0,914.178,979.737,65.6,5.0,26.0,26.2018,73.8258,41.83,45.0,0.0,43.276078000000005,37.645506000000005,0.0
57,43,1,1,50042.53,50198.334,155.8,5.0,26.0,26.2018,73.8258,-5.008,45.0,0.0,-6.1212599999999515,34.16247000000058,0.0
58,44,1,0,80406.934,80617.261,210.3,6.0,28.0,18.5875,102.1453,37.606,45.0,0.0,39.19456799999968,36.11522200000226,0.0
59,45,1,0,38850.461,39077.744,227.3,8.0,28.0,38.8528,123.6642,43.48,45.0,0.0,44.15722000000006,38.108614999999155,0.0
60,45,1,1,68578.883,68789.027,210.1,8.0,28.0,38.8528,123.6642,-40.207,45.0,0.0,-40.783128000000026,37.32120599999948,0.0
61,46,1,0,44136.861,44321.215,184.4,6.0,25.0,16.2193,87.5407,33.09,45.0,0.0,33.136278000000004,37.23717900000103,0.0
62,47,1,0,56201.395,56376.601,175.2,8.0,21.0,48.6854,76.6553,-23.31,45.0,0.0,-24.117219999999886,37.5766300000013,0.0
63,47,1,1,79822.837,80011.391,188.6,8.0,21.0,48.6854,76.6553,30.542,45.0,0.0,31.49099099999998,38.075799000000174,0.0
64,49,1,0,44824.117,44917.064,92.9,5.0,18.0,46.0958,125.8081,-41.732,45.0,0.0,-42.59726499999993,40.409123000000456,0.0
65,49,1,1,68536.479,68705.54,169.1,5.0,18.0,46.0958,125.8081,20.833,45.0,0.0,21.590160000000267,38.47008899999728,0.0
66,50,1,0,50169.08,50323.583,154.5,9.0,16.0,33.1386,78.0449,2.415,45.0,0.0,1.9003599999999423,38.87427999999924,0.0
67,51,1,0,50185.747,50359.398,173.7,8.0,27.0,33.0305,81.1281,-22.303,45.0,0.0,-23.605615000000135,34.76359699999864,0.0
68,51,1,1,80026.831,80246.958,220.1,8.0,27.0,33.0305,81.1281,-42.812,45.0,0.0,-43.4179580000001,38.11751699999836,0.0
69,52,1,0,80509.739,80660.813,151.1,9.0,28.0,11.9488,100.3694,-8.858,45.0,0.0,-7.8579179999999464,33.02998099999927,0.0
70,53,1,0,38469.407,38688.407,219.0,7.0,23.0,12.9859,118.1148,-38.525,45.0,0.0,-39.84557099999996,38.218469000000255,0.0
71,55,1,0,74452.023,74604.268,152.2,8.0,28.0,33.1666,111.7526,0.088,45.0,0.0,1.0838280000000378,32.922809999999444,0.0
72,56,1,0,44678.362,44868.022,189.7,7.0,25.0,44.8461,108.0923,33.347,45.0,0.0,33.662896,37.326765999999644,0.0
73,56,1,1,74240.387,74465.457,225.1,7.0,25.0,44.8461,108.0923,40.685,45.0,0.0,41.94180200000011,37.97954699999922,0.0
74,58,1,0,50353.98,50510.33,156.4,7.0,27.0,41.9121,87.2018,-4.176,45.0,0.0,-5.038380000000099,33.78495999999841,0.0
75,58,1,1,79967.201,80068.972,101.8,7.0,27.0,41.9121,87.2018,41.204,45.0,0.0,42.58444700000005,37.3918759999997,0.0
76,59,1,0,38765.876,38922.424,156.5,5.0,15.0,30.2014,122.6057,11.763,45.0,0.0,11.414100000000085,39.4905920000014,0.0
77,60,1,0,44056.062,44253.282,197.2,7.0,26.0,8.5001,90.7245,-32.643,45.0,0.0,-34.1422859999999,36.26569600000075,0.0
78,61,1,0,1271.784,1434.571,162.8,8.0,28.0,4.614,77.7096,-24.029,45.0,0.0,-23.586319999999997,34.47006399999995,0.0
79,62,1,0,56282.076,56489.121,207.0,7.0,16.0,50.7367,85.4148,-35.942,45.0,0.0,-36.634040000000034,40.452211999999705,0.0
80,62,1,1,74017.589,74187.205,169.6,7.0,16.0,50.7367,85.4148,-23.281,45.0,0.0,-23.401945000000037,39.601124999997296,0.0
81,63,1,0,38733.038,38960.127,227.1,9.0,20.0,32.7052,119.0512,43.741,45.0,0.0,44.22379800000001,40.32208199999988,0.0
82,63,1,1,74475.491,74503.035,27.5,9.0,20.0,32.7052,119.0512,43.513,45.0,0.0,44.61853199999972,39.80508300000157,0.0
83,64,1,0,32608.965,32791.801,182.8,9.0,26.0,5.5522,130.0338,32.731,45.0,0.0,32.722175,36.80291499999994,0.0
84,64,1,1,74974.611,75136.426,161.8,9.0,26.0,5.5522,130.0338,17.083,45.0,0.0,18.547994000000237,34.29099899999783,0.0
85,65,1,0,38437.354,38511.06,73.7,7.0,23.0,11.3209,117.8049,-41.447,45.0,0.0,-42.767115999999966,38.6512600000002,0.0
86,66,1,0,44674.635,44829.892,155.3,6.0,28.0,41.8285,109.8649,3.934,45.0,0.0,3.2328549999999447,33.326054999998966,0.0
87,66,1,1,74300.875,74507.364,206.5,6.0,28.0,41.8285,109.8649,36.366,45.0,0.0,37.760374999999996,36.163875000000004,0.0
88,67,1,0,38748.057,38913.527,165.5,8.0,18.0,30.0756,121.2553,21.99,45.0,0.0,21.81225899999999,38.78254199999972,0.0
89,68,1,0,44048.105,44223.502,175.4,5.0,15.0,8.0905,89.2883,-23.582,45.0,0.0,-24.455880000000178,39.73504999999876,0.0
90,69,1,0,50157.571,50334.634,177.1,9.0,21.0,31.5664,80.1989,-24.222,45.0,0.0,-25.28040800000017,37.50103199999855,0.0
91,70,1,0,74223.931,74400.13,176.2,6.0,16.0,41.8254,98.9754,-28.477,45.0,0.0,-28.590723999999987,39.9171500000011,0.0
92,71,1,0,80546.496,80735.479,189.0,7.0,29.0,10.972,105.0748,31.293,45.0,0.0,32.96828799999996,34.57570400000034,0.0
93,72,1,0,80429.447,80537.97,108.5,6.0,20.0,17.2766,103.4292,40.533,45.0,0.0,41.69758500000001,39.302747999999966,0.0
94,73,1,0,44231.179,44394.129,162.9,6.0,28.0,20.0159,91.2135,20.724,45.0,0.0,20.24306200000008,34.395660000001634,0.0
95,73,1,1,80287.0,80501.447,214.4,6.0,28.0,20.0159,91.2135,-42.471,45.0,0.0,-42.979,37.696,0.0
96,74,1,0,44630.894,44819.608,188.7,5.0,25.0,42.4924,105.6597,33.183,45.0,0.0,33.463258,37.30273599999992,0.0
97,74,1,1,74279.139,74444.845,165.7,5.0,25.0,42.4924,105.6597,18.568,45.0,0.0,19.63355999999982,35.22836500000206,0.0
98,75,1,0,38957.528,39141.963,184.4,5.0,26.0,41.9786,129.4313,31.557,45.0,0.0,31.77763999999999,36.70200000000059,0.0
99,75,1,1,68618.587,68779.19,160.6,5.0,26.0,41.9786,129.4313,14.1,45.0,0.0,15.145305999999982,34.439305000000225,0.0
100,78,1,0,74921.009,75141.446,220.4,5.0,25.0,3.3467,124.1718,-44.167,45.0,0.0,-44.656135000000084,38.86747099999846,0.0
101,79,1,0,38843.85,39017.342,173.5,9.0,26.0,32.7328,128.7283,-22.22,45.0,0.0,-23.481099999999934,35.19960000000065,0.0
102,80,1,0,44131.104,44324.328,193.2,9.0,16.0,16.3885,87.1362,36.234,45.0,0.0,36.374624,40.59328000000019,0.0
103,81,1,0,38500.084,38709.57,209.5,8.0,16.0,14.609,118.595,-36.201,45.0,0.0,-37.13470400000015,40.25961599999916,0.0
104,81,1,1,74724.111,74934.324,210.2,8.0,16.0,14.609,118.595,-41.801,45.0,0.0,-42.08966500000007,41.02669699999879,0.0
105,82,1,0,74770.872,74946.389,175.5,5.0,27.0,13.9459,120.8043,-30.852,45.0,0.0,-30.773023999999975,35.92394399999879,0.0
106,83,1,0,44896.466,45060.797,164.3,7.0,28.0,50.2923,125.7407,-15.397,45.0,0.0,-16.28251400000001,33.87878599999983,0.0
107,83,1,1,62584.286,62621.028,36.7,7.0,28.0,50.2923,125.7407,-43.881,45.0,0.0,-44.772722,38.10077599999999,0.0
108,83,1,2,68458.124,68571.96,113.8,7.0,28.0,50.2923,125.7407,41.349,45.0,0.0,42.687331999999834,37.22007200000124,0.0
109,84,1,0,44750.707,44906.214,155.5,6.0,16.0,45.3349,114.1282,3.58,45.0,0.0,3.2307389999999505,38.934524999999084,0.0
110,84,1,1,68418.469,68636.103,217.6,6.0,16.0,45.3349,114.1282,-41.239,45.0,0.0,-41.67525599999994,41.02390100000073,0.0
111,85,1,0,44874.403,45033.089,158.7,7.0,23.0,49.8493,123.3337,-8.414,45.0,0.0,-9.051880999999957,35.88479900000073,0.0
112,85,1,1,68462.39,68655.599,193.2,7.0,23.0,49.8493,123.3337,32.254,45.0,0.0,33.28798999999998,37.53053000000022,0.0
113,86,1,0,50332.539,50547.389,214.9,8.0,26.0,45.5384,82.95,40.553,45.0,0.0,41.14224099999994,38.1381440000009,0.0
114,86,1,1,79893.926,80112.172,218.2,8.0,26.0,45.5384,82.95,39.228,45.0,0.0,40.512670000000305,37.41564199999775,0.0
115,87,1,0,50383.284,50538.645,155.4,5.0,24.0,43.5416,88.3878,0.685,45.0,0.0,0.04933200000000943,35.26154400000017,0.0
116,88,1,0,44445.708,44619.362,173.7,5.0,29.0,32.1865,98.0811,27.176,45.0,0.0,27.08533600000001,34.846932000000535,0.0
117,89,1,0,1135.427,1285.6,150.2,7.0,23.0,13.5097,75.1447,-2.978,45.0,0.0,-2.024639000000004,35.35135400000005,0.0
118,90,1,0,50372.731,50413.095,40.4,6.0,19.0,38.7822,74.9704,45.0,-33.512,0.0,44.125450000000015,-39.48179699999993,0.0
119,90,1,1,79900.897,80124.623,223.7,6.0,19.0,38.7822,74.9704,-43.052,45.0,0.0,-43.55063099999993,40.414398000000745,0.0
120,91,1,0,50172.427,50377.073,204.6,5.0,25.0,32.115,82.5659,-34.848,45.0,0.0,-36.146496000000155,37.1344259999988,0.0
121,91,1,1,80056.684,80266.098,209.4,5.0,25.0,32.115,82.5659,-40.595,45.0,0.0,-41.06925999999991,38.30569600000189,0.0
122,93,1,0,1241.039,1414.211,173.2,5.0,15.0,5.6542,76.4528,-30.138,45.0,0.0,-30.088766,40.294389,0.0
123,94,1,0,50283.443,50487.558,204.1,9.0,26.0,37.4692,87.672,-34.731,45.0,0.0,-36.01637799999997,36.81074800000025,0.0
