Run,Representative_Index,Task_Count,Profit,Load,Attitude,Quality,Task_Order,Task_ID,Window_Index,Satellite_Index,Actual_Start,Actual_End,Duration_Seconds
1,8,419,2935.0,4.707440918375928,10239.107731699993,,1,480,0,4,2013-04-20T00:00:00.000,2013-04-20T00:00:25.000,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,2,74,0,3,2013-04-20T00:00:42.685,2013-04-20T00:01:09.685,27.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,3,557,0,3,2013-04-20T00:03:21.691,2013-04-20T00:03:44.691,23.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,4,298,0,3,2013-04-20T00:04:09.300,2013-04-20T00:04:28.300,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,5,123,0,3,2013-04-20T00:05:32.654,2013-04-20T00:05:50.654,18.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,6,33,0,3,2013-04-20T00:06:46.306,2013-04-20T00:07:02.306,16.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,7,427,0,2,2013-04-20T00:07:42.828,2013-04-20T00:08:05.828,23.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,8,413,0,2,2013-04-20T00:10:17.256,2013-04-20T00:10:45.256,28.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,9,101,0,2,2013-04-20T00:11:04.699,2013-04-20T00:11:20.699,16.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,10,393,0,2,2013-04-20T00:12:29.962,2013-04-20T00:12:55.962,26.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,11,468,0,1,2013-04-20T00:18:20.354,2013-04-20T00:18:45.354,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,12,200,0,1,2013-04-20T00:19:31.185,2013-04-20T00:19:57.185,26.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,13,409,0,1,2013-04-20T00:20:34.432,2013-04-20T00:21:03.432,29.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,14,463,0,1,2013-04-20T00:21:59.337,2013-04-20T00:22:18.337,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,15,90,0,3,2013-04-20T08:52:41.055,2013-04-20T08:53:06.055,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,16,495,0,2,2013-04-20T08:59:48.201,2013-04-20T09:00:15.201,27.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,17,192,0,1,2013-04-20T09:03:29.684,2013-04-20T09:03:57.684,28.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,18,225,0,1,2013-04-20T09:04:48.308,2013-04-20T09:05:06.308,18.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,19,506,0,1,2013-04-20T09:08:46.194,2013-04-20T09:09:07.194,21.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,20,52,0,5,2013-04-20T10:02:51.453,2013-04-20T10:03:16.453,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,21,151,0,5,2013-04-20T10:03:37.444,2013-04-20T10:04:02.444,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,22,329,0,5,2013-04-20T10:04:33.694,2013-04-20T10:04:55.694,22.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,23,137,0,5,2013-04-20T10:05:14.693,2013-04-20T10:05:41.693,27.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,24,355,0,5,2013-04-20T10:06:30.699,2013-04-20T10:06:58.699,28.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,25,496,0,5,2013-04-20T10:07:45.778,2013-04-20T10:08:01.778,16.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,26,249,0,5,2013-04-20T10:08:54.401,2013-04-20T10:09:20.401,26.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,27,392,0,5,2013-04-20T10:10:14.112,2013-04-20T10:10:33.112,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,28,376,0,5,2013-04-20T10:10:47.488,2013-04-20T10:11:11.488,24.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,29,25,0,4,2013-04-20T10:15:11.564,2013-04-20T10:15:29.564,18.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,30,394,0,4,2013-04-20T10:15:51.301,2013-04-20T10:16:10.301,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,31,119,0,4,2013-04-20T10:16:50.742,2013-04-20T10:17:05.742,15.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,32,404,0,4,2013-04-20T10:17:39.515,2013-04-20T10:17:59.515,20.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,33,580,0,4,2013-04-20T10:18:21.129,2013-04-20T10:18:39.129,18.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,34,596,0,4,2013-04-20T10:19:11.158,2013-04-20T10:19:28.158,17.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,35,135,0,4,2013-04-20T10:20:24.314,2013-04-20T10:20:41.314,17.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,36,166,0,4,2013-04-20T10:21:39.329,2013-04-20T10:22:03.329,24.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,37,218,0,4,2013-04-20T10:22:33.123,2013-04-20T10:22:50.123,17.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,38,264,0,4,2013-04-20T10:23:49.433,2013-04-20T10:24:18.433,29.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,39,117,0,3,2013-04-20T10:25:36.198,2013-04-20T10:25:52.198,16.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,40,579,0,4,2013-04-20T10:26:11.311,2013-04-20T10:26:30.311,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,41,305,0,3,2013-04-20T10:27:10.991,2013-04-20T10:27:29.991,19.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,42,140,0,3,2013-04-20T10:28:00.990,2013-04-20T10:28:24.990,24.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,43,471,0,3,2013-04-20T10:29:13.887,2013-04-20T10:29:40.887,27.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,44,361,0,2,2013-04-20T10:29:46.715,2013-04-20T10:30:03.715,17.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,45,514,0,3,2013-04-20T10:30:22.914,2013-04-20T10:30:45.914,23.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,46,594,0,3,2013-04-20T10:31:27.730,2013-04-20T10:31:52.730,25.0
1,8,419,2935.0,4.707440918375928,10239.107731699993,,47,69,0,2,2013-04-20T10:31:38.994,2013-04-20T10:32:04.994,26.0
