Run,Representative_Index,Task_Count,Profit,Load,Attitude,Quality,Task_Order,Task_ID,Window_Index,Satellite_Index,Actual_Start,Actual_End,Duration_Seconds
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,1,763,0,4,2013-04-20T00:00:20.081,2013-04-20T00:00:42.081,22.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,2,556,0,2,2013-04-20T00:01:06.395,2013-04-20T00:01:35.395,29.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,3,232,0,3,2013-04-20T00:01:07.680,2013-04-20T00:01:34.680,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,4,591,0,5,2013-04-20T00:01:51.767,2013-04-20T00:02:12.767,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,5,996,0,2,2013-04-20T00:02:08.861,2013-04-20T00:02:24.861,16.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,6,265,0,3,2013-04-20T00:05:55.004,2013-04-20T00:06:12.004,17.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,7,655,0,4,2013-04-20T00:06:28.731,2013-04-20T00:06:56.731,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,8,549,0,1,2013-04-20T00:09:34.985,2013-04-20T00:09:58.985,24.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,9,240,0,2,2013-04-20T00:10:50.684,2013-04-20T00:11:18.684,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,10,279,0,3,2013-04-20T00:12:28.617,2013-04-20T00:12:46.617,18.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,11,388,0,4,2013-04-20T00:13:24.362,2013-04-20T00:13:45.362,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,12,79,0,2,2013-04-20T00:13:26.724,2013-04-20T00:13:51.724,25.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,13,246,0,1,2013-04-20T00:18:34.923,2013-04-20T00:18:51.923,17.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,14,935,0,5,2013-04-20T00:19:08.229,2013-04-20T00:19:34.229,26.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,15,40,0,2,2013-04-20T00:21:12.892,2013-04-20T00:21:34.892,22.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,16,720,0,3,2013-04-20T00:22:02.572,2013-04-20T00:22:22.572,20.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,17,76,0,5,2013-04-20T00:22:39.358,2013-04-20T00:22:54.358,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,18,336,0,3,2013-04-20T00:24:27.262,2013-04-20T00:24:50.262,23.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,19,781,0,1,2013-04-20T00:24:29.428,2013-04-20T00:24:50.428,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,20,815,0,5,2013-04-20T00:26:23.890,2013-04-20T00:26:51.890,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,21,226,0,5,2013-04-20T00:27:48.956,2013-04-20T00:28:11.956,23.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,22,254,0,1,2013-04-20T00:27:53.382,2013-04-20T00:28:12.382,19.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,23,173,0,5,2013-04-20T00:29:16.458,2013-04-20T00:29:31.458,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,24,899,0,4,2013-04-20T00:39:39.794,2013-04-20T00:39:54.794,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,25,202,0,5,2013-04-20T00:40:29.292,2013-04-20T00:40:58.292,29.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,26,680,0,4,2013-04-20T00:41:39.504,2013-04-20T00:42:01.504,22.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,27,980,0,2,2013-04-20T00:42:20.633,2013-04-20T00:42:47.633,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,28,994,0,5,2013-04-20T00:42:45.428,2013-04-20T00:43:11.428,26.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,29,304,0,5,2013-04-20T00:45:11.566,2013-04-20T00:45:35.566,24.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,30,383,0,2,2013-04-20T00:47:04.491,2013-04-20T00:47:19.491,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,31,390,0,2,2013-04-20T00:49:28.820,2013-04-20T00:49:43.820,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,32,599,0,2,2013-04-20T00:49:56.221,2013-04-20T00:50:23.221,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,33,793,0,5,2013-04-20T00:50:30.731,2013-04-20T00:50:57.731,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,34,156,0,4,2013-04-20T00:51:49.341,2013-04-20T00:52:04.341,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,35,251,0,3,2013-04-20T00:55:07.385,2013-04-20T00:55:27.385,20.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,36,382,0,4,2013-04-20T00:56:48.890,2013-04-20T00:57:04.890,16.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,37,352,0,2,2013-04-20T00:56:58.785,2013-04-20T00:57:27.785,29.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,38,337,0,2,2013-04-20T00:58:13.481,2013-04-20T00:58:38.481,25.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,39,827,0,4,2013-04-20T01:02:58.701,2013-04-20T01:03:21.701,23.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,40,934,0,3,2013-04-20T01:04:06.987,2013-04-20T01:04:34.987,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,41,872,0,3,2013-04-20T01:05:17.385,2013-04-20T01:05:38.385,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,42,433,0,2,2013-04-20T01:05:50.109,2013-04-20T01:06:19.109,29.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,43,366,0,2,2013-04-20T01:08:39.604,2013-04-20T01:08:59.604,20.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,44,577,0,3,2013-04-20T01:09:09.449,2013-04-20T01:09:36.449,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,45,729,0,3,2013-04-20T01:10:52.359,2013-04-20T01:11:20.359,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,46,365,0,1,2013-04-20T01:11:30.085,2013-04-20T01:11:46.085,16.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,47,911,0,1,2013-04-20T01:13:44.725,2013-04-20T01:14:12.725,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,48,909,0,2,2013-04-20T01:16:13.783,2013-04-20T01:16:33.783,20.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,49,518,0,4,2013-04-20T01:18:56.863,2013-04-20T01:19:17.863,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,50,143,0,1,2013-04-20T01:19:08.629,2013-04-20T01:19:29.629,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,51,385,0,4,2013-04-20T01:19:40.236,2013-04-20T01:20:08.236,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,52,64,0,4,2013-04-20T01:26:08.046,2013-04-20T01:26:34.046,26.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,53,437,0,3,2013-04-20T01:26:09.768,2013-04-20T01:26:35.768,26.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,54,941,0,4,2013-04-20T01:26:51.141,2013-04-20T01:27:18.141,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,55,930,0,3,2013-04-20T01:26:55.612,2013-04-20T01:27:16.612,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,56,544,0,4,2013-04-20T01:29:14.214,2013-04-20T01:29:42.214,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,57,350,0,5,2013-04-20T01:32:20.668,2013-04-20T01:32:35.668,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,58,842,0,2,2013-04-20T01:32:51.783,2013-04-20T01:33:19.783,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,59,531,0,4,2013-04-20T01:33:39.656,2013-04-20T01:33:59.656,20.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,60,99,0,3,2013-04-20T01:37:36.919,2013-04-20T01:37:53.919,17.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,61,148,0,2,2013-04-20T01:38:34.522,2013-04-20T01:38:57.522,23.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,62,782,0,4,2013-04-20T01:39:10.596,2013-04-20T01:39:38.596,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,63,184,0,3,2013-04-20T01:42:04.714,2013-04-20T01:42:19.714,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,64,289,0,4,2013-04-20T01:42:56.182,2013-04-20T01:43:11.182,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,65,32,0,2,2013-04-20T01:43:49.827,2013-04-20T01:44:11.827,22.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,66,972,0,3,2013-04-20T01:45:33.970,2013-04-20T01:45:55.970,22.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,67,819,0,3,2013-04-20T01:47:20.767,2013-04-20T01:47:38.767,18.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,68,175,0,1,2013-04-20T01:48:35.764,2013-04-20T01:48:59.764,24.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,69,648,0,3,2013-04-20T01:49:07.430,2013-04-20T01:49:26.430,19.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,70,968,0,2,2013-04-20T01:50:25.498,2013-04-20T01:50:40.498,15.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,71,442,0,1,2013-04-20T01:50:34.431,2013-04-20T01:50:51.431,17.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,72,565,0,5,2013-04-20T01:53:23.734,2013-04-20T01:53:50.734,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,73,974,0,1,2013-04-20T01:54:45.853,2013-04-20T01:55:12.853,27.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,74,746,0,2,2013-04-20T01:55:09.039,2013-04-20T01:55:38.039,29.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,75,816,0,1,2013-04-20T01:55:42.558,2013-04-20T01:56:03.558,21.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,76,7,0,2,2013-04-20T01:56:52.487,2013-04-20T01:57:20.487,28.0
1,2,990,6942.0,1.4142135623730951,27839.727514815873,,77,400,0,2,2013-04-20T01:59:37.428,2013-04-20T01:59:59.428,22.0
