node_id,task_id,sat_id,window_id,start,end,duration,profit,task_duration,coord_1,coord_2,roll,pitch,yaw,end_roll,end_pitch,end_yaw
0,0,1,0,74775.175,74956.385,181.2,7.0,28.0,16.6722,125.6052,28.155,45.0,0.0,29.744100000000152,34.576474999998716,0.0
1,1,1,0,80136.058,80288.634,152.6,9.0,20.0,32.4371,88.6318,2.138,45.0,0.0,2.8932040000001726,36.892565999997856,0.0
2,2,1,0,38271.935,38436.073,164.1,6.0,26.0,4.1172,106.6546,22.404,45.0,0.0,21.95136500000005,35.44134000000101,0.0
3,2,1,1,80667.895,80827.815,159.9,6.0,26.0,4.1172,106.6546,15.49,45.0,0.0,16.94333000000022,34.17697499999798,0.0
4,4,1,0,74824.269,75044.843,220.6,6.0,15.0,13.8344,129.0309,39.984,45.0,0.0,40.877333000000014,40.781954999999925,0.0
5,5,1,0,38674.511,38830.459,155.9,6.0,26.0,24.4798,120.6115,-5.508,45.0,0.0,-6.652483999999939,34.1579890000007,0.0
6,5,1,1,74631.154,74804.111,173.0,6.0,26.0,24.4798,120.6115,23.981,45.0,0.0,25.386853999999747,35.03393000000228,0.0
7,6,1,0,44163.676,44318.88,155.2,8.0,25.0,14.8608,90.9161,-4.759,45.0,0.0,-5.935771999999975,34.58802800000026,0.0
8,7,1,0,50179.706,50405.319,225.6,6.0,25.0,32.4207,84.0569,-39.954,45.0,0.0,-41.263887999999916,37.93108000000054,0.0
9,7,1,1,80080.418,80262.742,182.3,6.0,25.0,32.4207,84.0569,-32.325,45.0,0.0,-32.47783600000001,37.00866799999808,0.0
10,8,1,0,44128.785,44289.148,160.4,7.0,24.0,14.2339,88.281,18.639,45.0,0.0,18.12937499999991,35.97624499999845,0.0
11,9,1,0,44466.805,44669.785,203.0,6.0,24.0,34.9496,98.0838,38.246,45.0,0.0,38.620855,38.37442499999991,0.0
12,10,1,2,62658.808,62716.14,57.3,5.0,29.0,48.0556,131.6202,-43.559,45.0,0.0,-44.424199999999935,37.74329600000079,0.0
13,11,1,0,38600.388,38815.035,214.6,7.0,25.0,19.9797,122.0654,-37.486,45.0,0.0,-38.88117599999995,37.42536400000034,0.0
14,11,1,1,74710.802,74869.448,158.6,7.0,25.0,19.9797,122.0654,13.747,45.0,0.0,15.045099999999803,34.65002000000194,0.0
15,12,1,0,44601.144,44822.671,221.5,5.0,15.0,42.7609,103.5675,42.147,45.0,0.0,42.53131200000001,41.433703999999935,0.0
16,12,1,1,74263.642,74419.163,155.5,5.0,15.0,42.7609,103.5675,6.996,45.0,0.0,7.515828000000241,39.25286599999697,0.0
17,13,1,0,39053.428,39085.177,31.7,6.0,17.0,39.1872,123.0411,45.0,-36.446,0.0,44.173744000000006,-41.35541999999997,0.0
18,13,1,1,68567.637,68781.198,213.6,6.0,17.0,39.1872,123.0411,-40.953,45.0,0.0,-41.355377000000054,40.70955099999932,0.0
19,14,1,0,80547.905,80703.799,155.9,9.0,22.0,9.2977,100.928,-17.49,45.0,0.0,-16.958565000000032,36.54356000000052,0.0
20,15,1,0,50442.379,50665.672,223.3,9.0,22.0,51.1002,89.3441,42.001,45.0,0.0,42.60709600000002,39.53225899999977,0.0
21,15,1,1,56309.715,56539.549,229.8,9.0,22.0,51.1002,89.3441,-41.267,45.0,0.0,-42.23659999999986,39.25293500000102,0.0
22,15,1,2,74055.481,74210.057,154.6,9.0,22.0,51.1002,89.3441,-3.411,45.0,0.0,-3.052823000000004,36.1809300000001,0.0
23,16,1,0,1328.72,1519.907,191.2,9.0,23.0,3.5767,83.9553,32.152,45.0,0.0,33.51632,37.12447999999999,0.0
24,16,1,1,43949.163,44102.66,153.5,9.0,23.0,3.5767,83.9553,7.197,45.0,0.0,6.329479999999982,35.70475999999978,0.0
25,17,1,0,44183.515,44338.041,154.5,6.0,25.0,16.0107,91.3748,-2.955,45.0,0.0,-4.088174999999974,34.57853000000029,0.0
26,18,1,0,44593.68,44798.535,204.9,9.0,18.0,41.5328,103.5057,38.344,45.0,0.0,38.69088,40.22207999999991,0.0
27,18,1,1,74278.608,74431.753,153.1,9.0,18.0,41.5328,103.5057,-2.978,45.0,0.0,-2.5095840000001917,37.924616000003184,0.0
28,19,1,0,50291.341,50449.143,157.8,6.0,24.0,38.761,84.325,-7.601,45.0,0.0,-8.490276000000012,35.30031999999983,0.0
29,19,1,1,80017.874,80175.499,157.6,6.0,24.0,38.761,84.325,10.931,45.0,0.0,11.902959999999846,35.20960600000185,0.0
30,20,1,0,50380.411,50536.222,155.8,8.0,19.0,43.2487,88.4657,-2.157,45.0,0.0,-2.7113300000000016,37.578460999999976,0.0
31,21,1,0,44359.818,44556.21,196.4,6.0,16.0,24.7823,100.3454,-32.29,45.0,0.0,-33.18017199999996,39.98342600000024,0.0
32,23,1,0,38865.064,39051.997,186.9,9.0,17.0,33.6315,130.5828,-28.802,45.0,0.0,-29.67313599999993,39.41651200000055,0.0
33,23,1,1,68715.614,68901.935,186.3,9.0,17.0,33.6315,130.5828,-33.754,45.0,0.0,-33.928298000000005,39.98060799999954,0.0
34,25,1,0,50209.64,50433.088,223.4,5.0,23.0,33.8763,85.2808,-39.509,45.0,0.0,-40.70935999999997,38.51412000000018,0.0
35,25,1,1,80086.143,80243.579,157.4,5.0,23.0,33.8763,85.2808,-15.93,45.0,0.0,-15.548140000000073,36.111506000001654,0.0
36,26,1,0,44674.019,44829.2,155.2,7.0,18.0,41.6627,110.0139,1.628,45.0,0.0,1.1424869999999938,38.0305449999999,0.0
37,26,1,1,74304.187,74510.551,206.4,7.0,18.0,41.6627,110.0139,36.333,45.0,0.0,37.26016300000026,39.64210299999823,0.0
38,27,1,0,38909.318,39113.765,204.4,8.0,27.0,40.6886,126.6783,38.302,45.0,0.0,38.77013399999999,37.42369600000023,0.0
39,27,1,1,68611.673,68769.275,157.6,8.0,27.0,40.6886,126.6783,-14.659,45.0,0.0,-14.283232000000076,34.1976140000023,0.0
40,28,1,0,50353.511,50514.526,161.0,5.0,20.0,43.2229,85.6327,16.177,45.0,0.0,15.976868000000017,37.63533600000059,0.0
41,28,1,1,79941.109,80163.578,222.5,5.0,20.0,43.2229,85.6327,40.154,45.0,0.0,41.18623199999984,39.45221000000101,0.0
42,29,1,0,38704.606,38864.685,160.1,8.0,18.0,25.8599,122.193,-11.608,45.0,0.0,-12.465875999999989,38.0717840000001,0.0
43,29,1,1,74605.298,74820.47,215.2,8.0,18.0,25.8599,122.193,38.697,45.0,0.0,39.722793999999745,39.76634200000153,0.0
44,30,1,0,79909.645,80089.642,180.0,6.0,25.0,40.7753,75.9349,-30.387,45.0,0.0,-30.580580000000015,36.788319999998436,0.0
45,31,1,0,44534.735,44697.319,162.6,5.0,23.0,35.9765,102.2188,18.807,45.0,0.0,18.53397499999999,36.50547999999975,0.0
46,31,1,1,74297.748,74517.7,220.0,5.0,23.0,35.9765,102.2188,-42.553,45.0,0.0,-43.09996000000014,39.23531599999806,0.0
47,32,1,0,74813.344,75011.764,198.4,6.0,15.0,14.5483,127.6463,34.379,45.0,0.0,35.27260799999985,40.309352000000914,0.0
48,33,1,0,50041.983,50240.111,198.1,6.0,18.0,25.5148,77.0258,-32.865,45.0,0.0,-33.85809900000001,39.34089899999994,0.0
49,34,1,0,50263.426,50424.712,161.3,6.0,21.0,38.8996,81.0934,17.104,45.0,0.0,16.851610000000008,37.252672000000224,0.0
50,34,1,1,79989.38,80145.003,155.6,6.0,21.0,38.8996,81.0934,-12.129,45.0,0.0,-11.755399999999907,36.830479999997884,0.0
51,35,1,0,74769.157,74956.874,187.7,5.0,25.0,13.3476,120.4259,-35.7,45.0,0.0,-35.84115700000001,37.43042199999769,0.0
52,36,1,0,38965.964,39158.951,193.0,9.0,27.0,42.8821,129.6386,34.692,45.0,0.0,35.046712,36.81474400000002,0.0
53,36,1,1,68605.039,68774.621,169.6,9.0,27.0,42.8821,129.6386,21.311,45.0,0.0,22.48856000000017,34.545903999998,0.0
54,37,1,0,38910.338,39087.822,177.5,6.0,15.0,39.2169,127.404,28.625,45.0,0.0,28.695676000000006,40.345065999998845,0.0
55,37,1,1,68632.522,68795.325,162.8,6.0,15.0,39.2169,127.404,-20.367,45.0,0.0,-20.277824000000024,39.77698600000108,0.0
56,38,1,0,44192.054,44348.293,156.2,5.0,27.0,16.3396,91.9251,-6.693,45.0,0.0,-7.988537999999833,33.62435200000182,0.0
57,39,1,0,50377.186,50592.322,215.1,7.0,15.0,47.6842,85.4229,40.48,45.0,0.0,40.858278000000034,41.27659399999959,0.0
58,39,1,1,74017.991,74240.148,222.2,7.0,15.0,47.6842,85.4229,-41.902,45.0,0.0,-42.346756999999855,41.35835800000144,0.0
59,41,1,0,44544.015,44754.571,210.6,9.0,20.0,34.0309,108.5896,-36.467,45.0,0.0,-37.51073499999997,39.09003500000019,0.0
60,41,1,1,74408.992,74569.931,160.9,9.0,20.0,34.0309,108.5896,-19.592,45.0,0.0,-19.369112000000023,37.68734400000068,0.0
61,42,1,0,44816.606,45004.957,188.4,8.0,21.0,46.4549,122.1866,-29.52,45.0,0.0,-30.42684599999999,38.10696200000009,0.0
62,42,1,1,68509.983,68664.3,154.3,8.0,21.0,46.4549,122.1866,2.796,45.0,0.0,3.3735239999998012,36.55890500000331,0.0
63,43,1,0,1079.509,1262.195,182.7,5.0,16.0,17.3495,76.4568,28.832,45.0,0.0,29.768504,39.547107,0.0
64,44,1,0,50109.487,50263.867,154.4,6.0,27.0,30.1781,75.5277,4.739,45.0,0.0,3.8699289999999675,33.7655519999995,0.0
65,45,1,0,44284.683,44450.687,166.0,9.0,20.0,23.1287,92.7545,22.969,45.0,0.0,22.73743800000004,38.04816600000109,0.0
66,45,1,1,80288.686,80448.038,159.4,9.0,20.0,23.1287,92.7545,-19.73,45.0,0.0,-19.39996599999997,37.63813599999936,0.0
67,46,1,0,44861.367,45050.432,189.1,5.0,16.0,52.9952,119.766,32.428,45.0,0.0,32.71350499999998,40.28772500000053,0.0
68,46,1,1,50715.085,50942.886,227.8,5.0,16.0,52.9952,119.766,-41.008,45.0,0.0,-41.69948499999996,40.944540000000245,0.0
69,46,1,2,62521.216,62735.246,214.0,5.0,16.0,52.9952,119.766,-39.483,45.0,0.0,-39.973048000000006,40.855655999999904,0.0
70,46,1,3,68393.609,68601.385,207.8,5.0,16.0,52.9952,119.766,36.681,45.0,0.0,37.422795999999856,40.42138300000102,0.0
71,47,1,0,1150.206,1300.556,150.4,7.0,25.0,12.5483,75.3671,-6.119,45.0,0.0,-5.157554000000005,34.435940000000045,0.0
72,48,1,0,80569.893,80731.085,161.2,7.0,15.0,9.5589,104.0169,16.508,45.0,0.0,17.3561149999998,39.296047000001515,0.0
73,49,1,0,38702.411,38753.181,50.8,6.0,15.0,25.3507,126.8722,-42.457,45.0,0.0,-43.299783000000005,41.18138599999998,0.0
74,50,1,0,79898.855,80065.665,166.8,9.0,28.0,44.8036,79.2367,19.276,45.0,0.0,20.424489999999846,33.918585000001926,0.0
75,51,1,0,38605.216,38772.378,167.2,9.0,22.0,20.3986,119.46,-18.243,45.0,0.0,-19.408016000000018,36.56666399999984,0.0
76,51,1,1,74685.214,74837.27,152.1,9.0,22.0,20.3986,119.46,-9.797,45.0,0.0,-9.107723999999754,36.12113599999656,0.0
77,54,1,0,44182.405,44388.44,206.0,7.0,25.0,15.3769,94.9366,-35.259,45.0,0.0,-36.67846499999994,37.058175000000425,0.0
78,54,1,1,80391.896,80587.418,195.5,7.0,25.0,15.3769,94.9366,-38.054,45.0,0.0,-38.30737599999996,37.8144240000022,0.0
79,56,1,0,80207.53,80359.728,152.2,9.0,17.0,28.2352,90.6534,-7.683,45.0,0.0,-7.177040000000037,38.380740000000515,0.0
80,57,1,0,44856.216,45054.763,198.5,7.0,19.0,47.7979,125.7049,-33.242,45.0,0.0,-34.077072000000015,39.20012799999988,0.0
81,57,1,1,68506.51,68694.872,188.4,7.0,19.0,47.7979,125.7049,30.495,45.0,0.0,31.368929999999775,38.79934000000191,0.0
82,59,1,0,56213.692,56375.832,162.1,8.0,20.0,49.7095,76.213,-13.151,45.0,0.0,-13.778760000000082,37.405979999998806,0.0
83,59,1,1,79802.635,80001.634,199.0,8.0,20.0,49.7095,76.213,34.142,45.0,0.0,35.07030499999977,38.822290000001814,0.0
84,60,1,0,44595.349,44750.885,155.5,7.0,16.0,38.177,105.7136,7.232,45.0,0.0,6.852274999999951,38.97467499999916,0.0
85,60,1,1,74336.026,74491.719,155.7,7.0,16.0,38.177,105.7136,-12.456,45.0,0.0,-12.177506000000038,39.02200200000084,0.0
